trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,track,note_id
9926379,14:35:00,14:35:00,57,13,0,,4,S
9926379,14:38:00,14:38:00,56,14,0,,4,S
9926379,14:40:00,14:40:00,55,15,0,,4,S
9926379,14:43:00,14:43:00,54,16,0,,4,S
9926379,14:53:00,14:53:00,4,17,1,,4,H
9926379,15:04:00,15:04:00,1,18,0,,110,S
9926380,13:42:00,13:42:00,1,1,0,,106,S
9926380,13:52:00,13:52:00,4,2,0,,3,S
9926380,13:56:00,13:56:00,54,3,0,,3,S
9926380,13:59:00,13:59:00,55,4,0,,3,S
9926380,14:02:00,14:02:00,56,5,0,,3,S
9926380,14:05:00,14:05:00,57,6,0,,3,S
9926380,14:08:00,14:08:00,58,7,0,,3,S
9926380,14:11:00,14:11:00,59,8,0,,3,S
9926380,14:13:00,14:13:00,61,9,0,,3,S
9926380,14:16:00,14:16:00,62,10,0,,3,S
9926380,14:19:00,14:19:00,64,11,0,,1,S
9926380,14:22:00,14:22:00,65,12,0,,1,S
9926380,14:24:00,14:24:00,66,13,0,,1,S
9926380,14:27:00,14:27:00,68,14,0,,1,S
9926380,14:31:00,14:31:00,71,15,1,,1,H
9926380,14:34:00,14:34:00,72,16,1,,1,H
9926380,14:39:00,14:39:00,74,17,1,,1,H
9926380,14:49:00,14:49:00,76,18,0,,,S
9926381,14:28:00,14:28:00,76,1,0,,1,S
9926381,14:31:00,14:31:00,74,2,0,,2,S
9926381,14:35:00,14:35:00,72,3,0,,2,S
9926381,14:39:00,14:39:00,71,4,0,,2,S
9926381,14:43:00,14:43:00,68,5,0,,4,S
9926381,14:46:00,14:46:00,66,6,0,,4,S
9926381,14:48:00,14:48:00,65,7,0,,4,S
9926381,14:50:00,14:50:00,64,8,0,,4,S
9926381,14:53:00,14:53:00,62,9,0,,4,S
9926381,14:55:00,14:55:00,61,10,0,,4,S
9926381,14:59:00,14:59:00,59,11,0,,4,S
9926381,15:02:00,15:02:00,58,12,0,,4,S
9926381,15:05:00,15:05:00,57,13,0,,4,S
9926381,15:08:00,15:08:00,56,14,0,,4,S
9926381,15:10:00,15:10:00,55,15,0,,4,S
9926381,15:13:00,15:13:00,54,16,0,,4,S
9926381,15:23:00,15:23:00,4,17,1,,4,H
9926381,15:34:00,15:34:00,1,18,0,,107,S
9926382,14:58:00,14:58:00,76,1,0,,1,S
9926382,15:01:00,15:01:00,74,2,0,,2,S
9926382,15:05:00,15:05:00,72,3,0,,2,S
9926382,15:09:00,15:09:00,71,4,0,,2,S
9926382,15:13:00,15:13:00,68,5,0,,4,S
9926382,15:16:00,15:16:00,66,6,0,,4,S
9926382,15:18:00,15:18:00,65,7,0,,4,S
9926382,15:20:00,15:20:00,64,8,0,,4,S
9926382,15:23:00,15:23:00,62,9,0,,4,S
9926382,15:25:00,15:25:00,61,10,0,,4,S
9926382,15:29:00,15:29:00,59,11,0,,4,S
9926382,15:32:00,15:32:00,58,12,0,,4,S
9926382,15:35:00,15:35:00,57,13,0,,4,S
9926382,15:38:00,15:38:00,56,14,0,,4,S
9926382,15:40:00,15:40:00,55,15,0,,4,S
9926382,15:43:00,15:43:00,54,16,0,,4,S
9926382,15:53:00,15:53:00,4,17,1,,4,H
9926382,16:04:00,16:04:00,1,18,0,,25,S
9926383,14:42:00,14:42:00,1,1,0,,105,S
9926383,14:52:00,14:52:00,4,2,0,,3,S
9926383,15:02:00,15:02:00,56,3,0,,3,S
9926383,15:05:00,15:05:00,57,4,0,,3,S
9926383,15:08:00,15:08:00,58,5,0,,3,S
9926383,15:11:00,15:11:00,59,6,0,,3,S
9926383,15:13:00,15:13:00,61,7,0,,3,S
9926383,15:16:00,15:16:00,62,8,0,,3,S
9926383,15:19:00,15:19:00,64,9,0,,1,S
9926383,15:22:00,15:22:00,65,10,0,,1,S
9926383,15:24:00,15:24:00,66,11,0,,1,S
9926383,15:27:00,15:27:00,68,12,0,,1,S
9926383,15:32:00,15:32:00,71,13,1,,1,H
9926383,15:36:00,15:36:00,72,14,1,,1,H
9926383,15:40:00,15:40:00,74,15,1,,1,H
9926383,15:49:00,15:49:00,76,16,0,,,S
9926384,15:28:00,15:28:00,76,1,0,,1,S
9926384,15:31:00,15:31:00,74,2,0,,2,S
9926384,15:35:00,15:35:00,72,3,0,,2,S
9926384,15:39:00,15:39:00,71,4,0,,2,S
9926384,15:43:00,15:43:00,68,5,0,,4,S
9926384,15:46:00,15:46:00,66,6,0,,4,S
9926384,15:48:00,15:48:00,65,7,0,,4,S
9926384,15:50:00,15:50:00,64,8,0,,4,S
9926384,15:53:00,15:53:00,62,9,0,,4,S
9926384,15:55:00,15:55:00,61,10,0,,4,S
9926384,15:59:00,15:59:00,59,11,0,,4,S
9926384,16:02:00,16:02:00,58,12,0,,4,S
9926384,16:05:00,16:05:00,57,13,0,,4,S
9926384,16:08:00,16:08:00,56,14,0,,4,S
9926384,16:10:00,16:10:00,55,15,0,,4,S
9926384,16:13:00,16:13:00,54,16,0,,4,S
9926384,16:23:00,16:23:00,4,17,1,,4,H
9926384,16:34:00,16:34:00,1,18,0,,107,S
9926385,15:16:00,15:16:00,1,1,0,,107,S
9926385,15:26:00,15:26:00,4,2,0,,3,S
9926385,15:30:00,15:30:00,54,3,0,,3,S
9926385,15:33:00,15:33:00,55,4,0,,3,S
9926385,15:36:00,15:36:00,56,5,0,,3,S
9926385,15:39:00,15:39:00,57,6,0,,3,S
9926385,15:42:00,15:42:00,58,7,0,,3,S
9926385,15:45:00,15:45:00,59,8,0,,3,S
9926385,15:47:00,15:47:00,61,9,0,,3,S
9926385,15:50:00,15:50:00,62,10,0,,3,S
9926385,15:53:00,15:53:00,64,11,0,,1,S
9926385,15:56:00,15:56:00,65,12,0,,1,S
9926385,15:58:00,15:58:00,66,13,0,,1,S
9926385,16:01:00,16:01:00,68,14,0,,1,S
9926385,16:05:00,16:05:00,71,15,1,,1,H
9926385,16:08:00,16:08:00,72,16,1,,1,H
9926385,16:13:00,16:13:00,74,17,1,,1,H
9926385,16:21:00,16:21:00,76,18,0,,,S
9926386,15:58:00,15:58:00,76,1,0,,1,S
9926386,16:01:00,16:01:00,74,2,0,,2,S
9926386,16:05:00,16:05:00,72,3,0,,2,S
9926386,16:09:00,16:09:00,71,4,0,,2,S
9926386,16:13:00,16:13:00,68,5,0,,4,S
9926386,16:16:00,16:16:00,66,6,0,,4,S
9926386,16:18:00,16:18:00,65,7,0,,4,S
9926386,16:20:00,16:20:00,64,8,0,,4,S
9926386,16:23:00,16:23:00,62,9,0,,4,S
9926386,16:25:00,16:25:00,61,10,0,,4,S
9926386,16:29:00,16:29:00,59,11,0,,4,S
9926386,16:32:00,16:32:00,58,12,0,,4,S
9926386,16:35:00,16:35:00,57,13,0,,4,S
9926386,16:38:00,16:38:00,56,14,0,,4,S
9926386,16:40:00,16:40:00,55,15,0,,4,S
9926386,16:43:00,16:43:00,54,16,0,,4,S
9926386,16:53:00,16:53:00,4,17,1,,4,H
9926386,17:04:00,17:04:00,1,18,0,,111,S
9926387,15:42:00,15:42:00,1,1,0,,106,S
9926387,15:52:00,15:52:00,4,2,0,,3,S
9926387,15:56:00,15:56:00,54,3,0,,3,S
9926387,15:59:00,15:59:00,55,4,0,,3,S
9926387,16:02:00,16:02:00,56,5,0,,3,S
9926387,16:05:00,16:05:00,57,6,0,,3,S
9926387,16:08:00,16:08:00,58,7,0,,3,S
9926387,16:11:00,16:11:00,59,8,0,,3,S
9926387,16:13:00,16:13:00,61,9,0,,3,S
9926387,16:16:00,16:16:00,62,10,0,,3,S
9926387,16:19:00,16:19:00,64,11,0,,1,S
9926387,16:22:00,16:22:00,65,12,0,,1,S
9926387,16:24:00,16:24:00,66,13,0,,1,S
9926387,16:27:00,16:27:00,68,14,0,,1,S
9926387,16:31:00,16:31:00,71,15,1,,1,H
9926387,16:34:00,16:34:00,72,16,1,,1,H
9926387,16:39:00,16:39:00,74,17,1,,1,H
9926387,16:49:00,16:49:00,76,18,0,,,S
9926388,16:28:00,16:28:00,76,1,0,,1,S
9926388,16:31:00,16:31:00,74,2,0,,2,S
9926388,16:35:00,16:35:00,72,3,0,,2,S
9926388,16:39:00,16:39:00,71,4,0,,2,S
9926388,16:43:00,16:43:00,68,5,0,,4,S
9926388,16:46:00,16:46:00,66,6,0,,4,S
9926388,16:48:00,16:48:00,65,7,0,,4,S
9926388,16:50:00,16:50:00,64,8,0,,4,S
9926388,16:53:00,16:53:00,62,9,0,,4,S
9926388,16:55:00,16:55:00,61,10,0,,4,S
9926388,16:57:00,16:57:00,59,11,0,,4,S
9926388,17:00:00,17:00:00,58,12,0,,4,S
9926388,17:05:00,17:05:00,57,13,0,,4,S
9926388,17:08:00,17:08:00,56,14,0,,4,S
9926388,17:10:00,17:10:00,55,15,0,,4,S
9926388,17:13:00,17:13:00,54,16,0,,4,S
9926388,17:23:00,17:23:00,4,17,1,,4,H
9926388,17:34:00,17:34:00,1,18,0,,110,S
9926389,16:16:00,16:16:00,1,1,0,,107,S
9926389,16:26:00,16:26:00,4,2,0,,3,S
9926389,16:30:00,16:30:00,54,3,0,,3,S
9926389,16:33:00,16:33:00,55,4,0,,3,S
9926389,16:36:00,16:36:00,56,5,0,,3,S
9926389,16:39:00,16:39:00,57,6,0,,3,S
9926389,16:42:00,16:42:00,58,7,0,,3,S
9926389,16:45:00,16:45:00,59,8,0,,3,S
9926389,16:47:00,16:47:00,61,9,0,,3,S
9926389,16:50:00,16:50:00,62,10,0,,3,S
9926389,16:53:00,16:53:00,64,11,0,,1,S
9926389,16:56:00,16:56:00,65,12,0,,1,S
9926389,16:58:00,16:58:00,66,13,0,,1,S
9926389,17:01:00,17:01:00,68,14,0,,1,S
9926389,17:05:00,17:05:00,71,15,1,,1,H
9926389,17:08:00,17:08:00,72,16,1,,1,H
9926389,17:13:00,17:13:00,74,17,1,,1,H
9926389,17:20:00,17:20:00,76,18,0,,,S
9926390,16:58:00,16:58:00,76,1,0,,1,S
9926390,17:01:00,17:01:00,74,2,0,,2,S
9926390,17:05:00,17:05:00,72,3,0,,2,S
9926390,17:09:00,17:09:00,71,4,0,,2,S
9926390,17:13:00,17:13:00,68,5,0,,4,S
9926390,17:16:00,17:16:00,66,6,0,,4,S
9926390,17:18:00,17:18:00,65,7,0,,4,S
9926390,17:20:00,17:20:00,64,8,0,,4,S
9926390,17:23:00,17:23:00,62,9,0,,4,S
9926390,17:25:00,17:25:00,61,10,0,,4,S
9926390,17:29:00,17:29:00,59,11,0,,4,S
9926390,17:32:00,17:32:00,58,12,0,,4,S
9926390,17:35:00,17:35:00,57,13,0,,4,S
9926390,17:38:00,17:38:00,56,14,0,,4,S
9926390,17:40:00,17:40:00,55,15,0,,4,S
9926390,17:43:00,17:43:00,54,16,0,,4,S
9926390,17:53:00,17:53:00,4,17,1,,4,H
9926390,18:04:00,18:04:00,1,18,0,,112,S
9926391,16:42:00,16:42:00,1,1,0,,105,S
9926391,16:52:00,16:52:00,4,2,0,,3,S
9926391,16:56:00,16:56:00,54,3,0,,3,S
9926391,16:59:00,16:59:00,55,4,0,,3,S
9926391,17:02:00,17:02:00,56,5,0,,3,S
9926391,17:05:00,17:05:00,57,6,0,,3,S
9926391,17:08:00,17:08:00,58,7,0,,3,S
9926391,17:11:00,17:11:00,59,8,0,,3,S
9926391,17:13:00,17:13:00,61,9,0,,3,S
9926391,17:16:00,17:16:00,62,10,0,,3,S
9926391,17:19:00,17:19:00,64,11,0,,1,S
9926391,17:22:00,17:22:00,65,12,0,,1,S
9926391,17:24:00,17:24:00,66,13,0,,1,S
9926391,17:27:00,17:27:00,68,14,0,,1,S
9926391,17:31:00,17:31:00,71,15,1,,1,H
9926391,17:34:00,17:34:00,72,16,1,,1,H
9926391,17:39:00,17:39:00,74,17,1,,1,H
9926391,17:49:00,17:49:00,76,18,0,,,S
9926392,17:28:00,17:28:00,76,1,0,,1,S
9926392,17:31:00,17:31:00,74,2,0,,2,S
9926392,17:35:00,17:35:00,72,3,0,,2,S
9926392,17:39:00,17:39:00,71,4,0,,2,S
9926392,17:43:00,17:43:00,68,5,0,,4,S
9926392,17:46:00,17:46:00,66,6,0,,4,S
9926392,17:48:00,17:48:00,65,7,0,,4,S
9926392,17:50:00,17:50:00,64,8,0,,4,S
9926392,17:53:00,17:53:00,62,9,0,,4,S
9926392,17:55:00,17:55:00,61,10,0,,4,S
9926392,17:59:00,17:59:00,59,11,0,,4,S
9926392,18:02:00,18:02:00,58,12,0,,4,S
9926392,18:05:00,18:05:00,57,13,0,,4,S
9926392,18:08:00,18:08:00,56,14,0,,4,S
9926392,18:10:00,18:10:00,55,15,0,,4,S
9926392,18:13:00,18:13:00,54,16,0,,4,S
9926392,18:23:00,18:23:00,4,17,1,,4,H
9926392,18:34:00,18:34:00,1,18,0,,110,S
9926393,17:16:00,17:16:00,1,1,0,,107,S
9926393,17:26:00,17:26:00,4,2,0,,3,S
9926393,17:30:00,17:30:00,54,3,0,,3,S
9926393,17:33:00,17:33:00,55,4,0,,3,S
9926393,17:36:00,17:36:00,56,5,0,,3,S
9926393,17:39:00,17:39:00,57,6,0,,3,S
9926393,17:42:00,17:42:00,58,7,0,,3,S
9926393,17:45:00,17:45:00,59,8,0,,3,S
9926393,17:47:00,17:47:00,61,9,0,,3,S
9926393,17:50:00,17:50:00,62,10,0,,3,S
9926393,17:53:00,17:53:00,64,11,0,,1,S
9926393,17:56:00,17:56:00,65,12,0,,1,S
9926393,17:58:00,17:58:00,66,13,0,,1,S
9926393,18:01:00,18:01:00,68,14,0,,1,S
9926393,18:05:00,18:05:00,71,15,1,,1,H
9926393,18:08:00,18:08:00,72,16,1,,1,H
9926393,18:13:00,18:13:00,74,17,1,,1,H
9926393,18:20:00,18:20:00,76,18,0,,,S
9926394,17:58:00,17:58:00,76,1,0,,1,S
9926394,18:01:00,18:01:00,74,2,0,,2,S
9926394,18:05:00,18:05:00,72,3,0,,2,S
9926394,18:09:00,18:09:00,71,4,0,,2,S
9926394,18:13:00,18:13:00,68,5,0,,4,S
9926394,18:16:00,18:16:00,66,6,0,,4,S
9926394,18:18:00,18:18:00,65,7,0,,4,S
9926394,18:20:00,18:20:00,64,8,0,,4,S
9926394,18:23:00,18:23:00,62,9,0,,4,S
9926394,18:25:00,18:25:00,61,10,0,,4,S
9926394,18:29:00,18:29:00,59,11,0,,4,S
9926394,18:32:00,18:32:00,58,12,0,,4,S
9926394,18:35:00,18:35:00,57,13,0,,4,S
9926394,18:38:00,18:38:00,56,14,0,,4,S
9926394,18:40:00,18:40:00,55,15,0,,4,S
9926394,18:43:00,18:43:00,54,16,0,,4,S
9926394,18:53:00,18:53:00,4,17,1,,4,H
9926394,19:04:00,19:04:00,1,18,0,,112,S
9926395,17:42:00,17:42:00,1,1,0,,106,S
9926395,17:52:00,17:52:00,4,2,0,,3,S
9926395,17:56:00,17:56:00,54,3,0,,3,S
9926395,17:59:00,17:59:00,55,4,0,,3,S
9926395,18:02:00,18:02:00,56,5,0,,3,S
9926395,18:05:00,18:05:00,57,6,0,,3,S
9926395,18:08:00,18:08:00,58,7,0,,3,S
9926395,18:11:00,18:11:00,59,8,0,,3,S
9926395,18:13:00,18:13:00,61,9,0,,3,S
9926395,18:16:00,18:16:00,62,10,0,,3,S
9926395,18:19:00,18:19:00,64,11,0,,1,S
9926395,18:22:00,18:22:00,65,12,0,,1,S
9926395,18:24:00,18:24:00,66,13,0,,1,S
9926395,18:27:00,18:27:00,68,14,0,,1,S
9926395,18:31:00,18:31:00,71,15,1,,1,H
9926395,18:34:00,18:34:00,72,16,1,,1,H
9926395,18:39:00,18:39:00,74,17,1,,1,H
9926395,18:49:00,18:49:00,76,18,0,,,S
9926396,18:28:00,18:28:00,76,1,0,,1,S
9926396,18:31:00,18:31:00,74,2,0,,2,S
9926396,18:35:00,18:35:00,72,3,0,,2,S
9926396,18:39:00,18:39:00,71,4,0,,2,S
9926396,18:43:00,18:43:00,68,5,0,,4,S
9926396,18:46:00,18:46:00,66,6,0,,4,S
9926396,18:48:00,18:48:00,65,7,0,,4,S
9926396,18:50:00,18:50:00,64,8,0,,4,S
9926396,18:53:00,18:53:00,62,9,0,,4,S
9926396,18:55:00,18:55:00,61,10,0,,4,S
9926396,18:59:00,18:59:00,59,11,0,,4,S
9926396,19:02:00,19:02:00,58,12,0,,4,S
9926396,19:05:00,19:05:00,57,13,0,,4,S
9926396,19:08:00,19:08:00,56,14,0,,4,S
9926396,19:10:00,19:10:00,55,15,0,,4,S
9926396,19:13:00,19:13:00,54,16,0,,4,S
9926396,19:23:00,19:23:00,4,17,1,,4,H
9926396,19:34:00,19:34:00,1,18,0,,17,S
9926397,18:16:00,18:16:00,1,1,0,,107,S
9926397,18:26:00,18:26:00,4,2,0,,3,S
9926397,18:30:00,18:30:00,54,3,0,,3,S
9926397,18:33:00,18:33:00,55,4,0,,3,S
9926397,18:36:00,18:36:00,56,5,0,,3,S
9926397,18:39:00,18:39:00,57,6,0,,3,S
9926397,18:42:00,18:42:00,58,7,0,,3,S
9926397,18:45:00,18:45:00,59,8,0,,3,S
9926397,18:47:00,18:47:00,61,9,0,,3,S
9926397,18:50:00,18:50:00,62,10,0,,3,S
9926397,18:53:00,18:53:00,64,11,0,,1,S
9926397,18:56:00,18:56:00,65,12,0,,1,S
9926397,18:58:00,18:58:00,66,13,0,,1,S
9926397,19:01:00,19:01:00,68,14,0,,1,S
9926397,19:05:00,19:05:00,71,15,1,,1,H
9926397,19:08:00,19:08:00,72,16,1,,1,H
9926397,19:13:00,19:13:00,74,17,1,,1,H
9926397,19:20:00,19:20:00,76,18,0,,,S
9926398,18:58:00,18:58:00,76,1,0,,1,S
9926398,19:01:00,19:01:00,74,2,0,,2,S
9926398,19:05:00,19:05:00,72,3,0,,2,S
9926398,19:09:00,19:09:00,71,4,0,,2,S
9926398,19:13:00,19:13:00,68,5,0,,4,S
9926398,19:16:00,19:16:00,66,6,0,,4,S
9926398,19:18:00,19:18:00,65,7,0,,4,S
9926398,19:20:00,19:20:00,64,8,0,,4,S
9926398,19:23:00,19:23:00,62,9,0,,4,S
9926398,19:25:00,19:25:00,61,10,0,,4,S
9926398,19:29:00,19:29:00,59,11,0,,4,S
9926398,19:32:00,19:32:00,58,12,0,,4,S
9926398,19:35:00,19:35:00,57,13,0,,4,S
9926398,19:38:00,19:38:00,56,14,0,,4,S
9926398,19:40:00,19:40:00,55,15,0,,4,S
9926398,19:43:00,19:43:00,54,16,0,,4,S
9926398,19:53:00,19:53:00,4,17,1,,4,H
9926398,20:04:00,20:04:00,1,18,0,,26,S
9926399,18:42:00,18:42:00,1,1,0,,105,S
9926399,18:52:00,18:52:00,4,2,0,,3,S
9926399,18:56:00,18:56:00,54,3,0,,3,S
9926399,18:59:00,18:59:00,55,4,0,,3,S
9926399,19:02:00,19:02:00,56,5,0,,3,S
9926399,19:05:00,19:05:00,57,6,0,,3,S
9926399,19:08:00,19:08:00,58,7,0,,3,S
9926399,19:11:00,19:11:00,59,8,0,,3,S
9926399,19:13:00,19:13:00,61,9,0,,3,S
9926399,19:16:00,19:16:00,62,10,0,,3,S
9926399,19:19:00,19:19:00,64,11,0,,1,S
9926399,19:22:00,19:22:00,65,12,0,,1,S
9926399,19:24:00,19:24:00,66,13,0,,1,S
9926399,19:27:00,19:27:00,68,14,0,,1,S
9926399,19:31:00,19:31:00,71,15,1,,1,H
9926399,19:34:00,19:34:00,72,16,1,,1,H
9926399,19:39:00,19:39:00,74,17,1,,1,H
9926399,19:49:00,19:49:00,76,18,0,,,S
9926400,19:16:00,19:16:00,1,1,0,,107,S
9926400,19:26:00,19:26:00,4,2,0,,3,S
9926400,19:30:00,19:30:00,54,3,0,,3,S
9926400,19:33:00,19:33:00,55,4,0,,3,S
9926400,19:36:00,19:36:00,56,5,0,,3,S
9926400,19:39:00,19:39:00,57,6,0,,3,S
9926400,19:42:00,19:42:00,58,7,0,,3,S
9926400,19:45:00,19:45:00,59,8,0,,3,S
9926400,19:47:00,19:47:00,61,9,0,,3,S
9926400,19:50:00,19:50:00,62,10,0,,3,S
9926400,19:53:00,19:53:00,64,11,0,,1,S
9926400,19:56:00,19:56:00,65,12,0,,1,S
9926400,19:58:00,19:58:00,66,13,0,,1,S
9926400,20:01:00,20:01:00,68,14,0,,1,S
9926400,20:05:00,20:05:00,71,15,1,,1,H
9926400,20:08:00,20:08:00,72,16,1,,1,H
9926400,20:13:00,20:13:00,74,17,1,,1,H
9926400,20:20:00,20:20:00,76,18,0,,,S
9926401,19:58:00,19:58:00,76,1,0,,1,S
9926401,20:01:00,20:01:00,74,2,0,,2,S
9926401,20:05:00,20:05:00,72,3,0,,2,S
9926401,20:09:00,20:09:00,71,4,0,,2,S
9926401,20:13:00,20:13:00,68,5,0,,4,S
9926401,20:16:00,20:16:00,66,6,0,,4,S
9926401,20:18:00,20:18:00,65,7,0,,4,S
9926401,20:20:00,20:20:00,64,8,0,,4,S
9926401,20:23:00,20:23:00,62,9,0,,4,S
9926401,20:25:00,20:25:00,61,10,0,,4,S
9926401,20:29:00,20:29:00,59,11,0,,4,S
9926401,20:32:00,20:32:00,58,12,0,,4,S
9926401,20:35:00,20:35:00,57,13,0,,4,S
9926401,20:38:00,20:38:00,56,14,0,,4,S
9926401,20:40:00,20:40:00,55,15,0,,4,S
9926401,20:43:00,20:43:00,54,16,0,,4,S
9926401,20:53:00,20:53:00,4,17,1,,4,H
9926401,21:04:00,21:04:00,1,18,0,,32,S
9926402,19:42:00,19:42:00,1,1,0,,106,S
9926402,19:52:00,19:52:00,4,2,0,,3,S
9926402,19:56:00,19:56:00,54,3,0,,3,S
9926402,19:59:00,19:59:00,55,4,0,,3,S
9926402,20:02:00,20:02:00,56,5,0,,3,S
9926402,20:05:00,20:05:00,57,6,0,,3,S
9926402,20:08:00,20:08:00,58,7,0,,3,S
9926402,20:11:00,20:11:00,59,8,0,,3,S
9926402,20:13:00,20:13:00,61,9,0,,3,S
9926402,20:16:00,20:16:00,62,10,0,,3,S
9926402,20:19:00,20:19:00,64,11,0,,1,S
9926402,20:22:00,20:22:00,65,12,0,,1,S
9926402,20:24:00,20:24:00,66,13,0,,1,S
9926402,20:27:00,20:27:00,68,14,0,,1,S
9926402,20:31:00,20:31:00,71,15,1,,1,H
9926402,20:34:00,20:34:00,72,16,1,,1,H
9926402,20:39:00,20:39:00,74,17,1,,1,H
9926402,20:49:00,20:49:00,76,18,0,,,S
9926403,20:58:00,20:58:00,76,1,0,,1,S
9926403,21:01:00,21:01:00,74,2,0,,2,S
9926403,21:05:00,21:05:00,72,3,0,,2,S
9926403,21:09:00,21:09:00,71,4,0,,2,S
9926403,21:13:00,21:13:00,68,5,0,,4,S
9926403,21:16:00,21:16:00,66,6,0,,4,S
9926403,21:18:00,21:18:00,65,7,0,,4,S
9926403,21:20:00,21:20:00,64,8,0,,4,S
9926403,21:23:00,21:23:00,62,9,0,,4,S
9926403,21:25:00,21:25:00,61,10,0,,4,S
9926403,21:29:00,21:29:00,59,11,0,,4,S
9926403,21:32:00,21:32:00,58,12,0,,4,S
9926403,21:35:00,21:35:00,57,13,0,,4,S
9926403,21:38:00,21:38:00,56,14,0,,4,S
9926403,21:40:00,21:40:00,55,15,0,,4,S
9926403,21:43:00,21:43:00,54,16,0,,4,S
9926403,21:53:00,21:53:00,4,17,1,,4,H
9926403,22:04:00,22:04:00,1,18,0,,24,S
9926404,20:42:00,20:42:00,1,1,0,,16,S
9926404,20:52:00,20:52:00,4,2,0,,3,S
9926404,20:56:00,20:56:00,54,3,0,,3,S
9926404,20:59:00,20:59:00,55,4,0,,3,S
9926404,21:02:00,21:02:00,56,5,0,,3,S
9926404,21:05:00,21:05:00,57,6,0,,3,S
9926404,21:08:00,21:08:00,58,7,0,,3,S
9926404,21:11:00,21:11:00,59,8,0,,3,S
9926404,21:13:00,21:13:00,61,9,0,,3,S
9926404,21:16:00,21:16:00,62,10,0,,3,S
9926404,21:19:00,21:19:00,64,11,0,,1,S
9926404,21:22:00,21:22:00,65,12,0,,1,S
9926404,21:24:00,21:24:00,66,13,0,,1,S
9926404,21:27:00,21:27:00,68,14,0,,1,S
9926404,21:31:00,21:31:00,71,15,1,,1,H
9926404,21:34:00,21:34:00,72,16,1,,1,H
9926404,21:39:00,21:39:00,74,17,1,,1,H
9926404,21:49:00,21:49:00,76,18,0,,,S
9926405,21:58:00,21:58:00,76,1,0,,1,S
9926405,22:01:00,22:01:00,74,2,0,,2,S
9926405,22:05:00,22:05:00,72,3,0,,2,S
9926405,22:09:00,22:09:00,71,4,0,,2,S
9926405,22:13:00,22:13:00,68,5,0,,4,S
9926405,22:16:00,22:16:00,66,6,0,,4,S
9926405,22:18:00,22:18:00,65,7,0,,4,S
9926405,22:20:00,22:20:00,64,8,0,,4,S
9926405,22:23:00,22:23:00,62,9,0,,4,S
9926405,22:25:00,22:25:00,61,10,0,,4,S
9926405,22:29:00,22:29:00,59,11,0,,4,S
9926405,22:32:00,22:32:00,58,12,0,,4,S
9926405,22:35:00,22:35:00,57,13,0,,4,S
9926405,22:38:00,22:38:00,56,14,0,,4,S
9926405,22:40:00,22:40:00,55,15,0,,4,S
9926405,22:43:00,22:43:00,54,16,0,,4,S
9926405,22:53:00,22:53:00,4,17,1,,4,H
9926405,23:04:00,23:04:00,1,18,0,,24,S
9926406,21:42:00,21:42:00,1,1,0,,24,S
9926406,21:52:00,21:52:00,4,2,0,,3,S
9926406,21:56:00,21:56:00,54,3,0,,3,S
9926406,21:59:00,21:59:00,55,4,0,,3,S
9926406,22:02:00,22:02:00,56,5,0,,3,S
9926406,22:05:00,22:05:00,57,6,0,,3,S
9926406,22:08:00,22:08:00,58,7,0,,3,S
9926406,22:11:00,22:11:00,59,8,0,,3,S
9926406,22:13:00,22:13:00,61,9,0,,3,S
9926406,22:16:00,22:16:00,62,10,0,,3,S
9926406,22:19:00,22:19:00,64,11,0,,1,S
9926406,22:22:00,22:22:00,65,12,0,,1,S
9926406,22:24:00,22:24:00,66,13,0,,1,S
9926406,22:27:00,22:27:00,68,14,0,,1,S
9926406,22:31:00,22:31:00,71,15,1,,1,H
9926406,22:34:00,22:34:00,72,16,1,,1,H
9926406,22:39:00,22:39:00,74,17,1,,1,H
9926406,22:49:00,22:49:00,76,18,0,,,S
9926407,22:58:00,22:58:00,76,1,0,,1,S
9926407,23:01:00,23:01:00,74,2,0,,2,S
9926407,23:05:00,23:05:00,72,3,0,,2,S
9926407,23:09:00,23:09:00,71,4,0,,2,S
9926407,23:13:00,23:13:00,68,5,0,,4,S
9926407,23:16:00,23:16:00,66,6,0,,4,S
9926407,23:18:00,23:18:00,65,7,0,,4,S
9926407,23:20:00,23:20:00,64,8,0,,4,S
9926407,23:23:00,23:23:00,62,9,0,,4,S
9926407,23:25:00,23:25:00,61,10,0,,4,S
9926407,23:29:00,23:29:00,59,11,0,,4,S
9926407,23:32:00,23:32:00,58,12,0,,4,S
9926407,23:35:00,23:35:00,57,13,0,,4,S
9926407,23:38:00,23:38:00,56,14,0,,4,S
9926407,23:40:00,23:40:00,55,15,0,,4,S
9926407,23:43:00,23:43:00,54,16,0,,4,S
9926407,23:53:00,23:53:00,4,17,1,,4,H
9926407,24:04:00,24:04:00,1,18,0,,28,S
9926408,22:24:00,22:24:00,1,1,0,,24,S
9926408,22:34:00,22:34:00,4,2,0,,3,S
9926408,22:44:00,22:44:00,56,3,0,,3,S
9926408,22:47:00,22:47:00,57,4,0,,3,S
9926408,22:50:00,22:50:00,58,5,0,,3,S
9926408,22:53:00,22:53:00,59,6,0,,3,S
9926408,22:55:00,22:55:00,61,7,0,,3,S
9926408,22:58:00,22:58:00,62,8,0,,3,S
9926408,23:01:00,23:01:00,64,9,0,,1,S
